713,713,"ლეგოს კუბიკისგან
"
714,714,"ჰოლდენ კოლფილდი
"
715,715,"მექანიკური ფორთოხალი
"
716,716,"დაფიცება
"
717,717,"გო
"
718,718,"საჰაერო ბურთი
"
719,719,"თამბაქო
"
720,720,"თემიდა
"
721,721,"შაგრენის ტყავი
"
722,722,"უჩინმაჩინის ქუდი
"
723,723,"პური და სანახაობა.
"
724,724,"ჭადრაკის საათი
"
725,725,"დეჟა ვიუ
"
726,726,"საბრძოლო სპილოები
"
727,727,"კლუბის წევრების რაოდენობა
"
728,728,"სასიყვარულო სამკუთხედი
"
729,729,"ჰაკერი (Lifehacker)
"
730,730,"ძილის დროს
"
731,731,"ავტოპილოტი
"
732,732,"გულივერს
"
733,733,"ღია ბარათების
"
734,734,"წითელი (ჩაითვლება ვარდისფერი)
"
735,735,"ქვიშის საათი
"
736,736,"მაცივარი
"
737,737,"გააღო პანდორას ყუთი
"
738,738,"სასიყვარულო სამკუთხედი
"
739,739,"მატრიოშკები
"
740,740,"ჯოკერი
"
741,741,"რენტგენი
"
742,742,"რიფკა ყველაზე ახალგაზრდა ბებია გახდა
"
743,743,"საფლავის ქვას
"
744,744,"ვარდების ომი.
"
745,745,"ვესპასიანე
"
746,746,"ჩეშირი
"
747,747,"იუდა
"
748,748,"ვილჰელმ დამპყრობელმა დაიპყრო ინგლისი
"
749,749,"ტოტი.
"
750,750,"სელინჯერი
"
751,751,"მაიკლ ჯექსონი
"
752,752,"ანაკონდა
"
753,753,"მიტროსექსუალი
"
754,754,"მათუსალა
"
755,755,"მარსი
"
756,756,"ჭკუას
"
757,757,"იოანე პავლე მეორე (კაროლ ვოიტილა)
"
758,758,"დაე იქმნას ნათელი (Fiat Lux)
"
759,759,"ნიზამი, მიზანი
"
760,760,"ლაბირინთი
"
761,761,"ჩადიოდა მზე
"
762,762,"შავი პიარი
"
763,763,"იამაიკა
"
764,764,"ზაზუნას დღე
"
765,765,"ორი ლულა
"
766,766,"თოფის წამალი
"
767,767,"მადამ ტიუსო
"
768,768,"კალიგულა
"
769,769,"ქვიშის საათი
"
770,770,"სარდინები
"
771,771,"ბატუტი
"
772,772,"ვინსენტ ვან გოგი
"
773,773,"იან რაში
"
774,774,"მეხუთე კოლონა
"
775,775,"იმჰოტეპი
"
776,776,"ჯორჯ ორუელი
"
777,777,"შხაპი
"
778,778,"დიანა
"
779,779,"მას ხელები არ აქვს, შესაბამისად მათი ზუსტი სიგრძე უცნობია
"
780,780,"შერლოკ ჰოლმსის
"
781,781,"Я люблю вас
"
782,782,"ჭადრაკის ფიგურების
"
783,783,"მტკნარ წყალს
"
784,784,"ქვეყანაში ყველა ფეხსაცმლის გარეშე დადიოდა.
"
785,785,"მეხამრიდის.
"
786,786,"რათა მოთამაშეებს ბურთი ხელში არ აეღოთ.
"
787,787,"რესპუბლიკელი
"
788,788,"ბემბო
"
789,789,"სანტა კლაუსები
"
790,790,"შიმშილი
"
791,791,"კანზე
"
792,792,"Time (Today Information Means Everything)
"
793,793,"ტელეფონი.
"
794,794,"წითელი და შავი
"
795,795,"უცნობი ჯარისკაცი
"
796,796,"Queens (ქუინსი; კუინზი)
"
797,797,"პილინგვი
"
798,798,"დრაკონის კოცნა
"
799,799,"არა, ორი! (Nein, Zwei!)
"
800,800,"ნერონი
"
801,801,"გერმანია
"
802,802,"რუსული რულეტკა
"
803,803,"რომაული არდადეგები
"
804,804,"უკან მომავალში
"
805,805,"საზღვარი
"
806,806,"ფეოლა
"
807,807,"მაიკლ ჯექსონი
"
808,808,"პორტვეინი (სიტყვასიტყვით: პორტის ღვინო)
"
809,809,"ქუდზე
"
810,810,"გუგულისთვის (საათის)
"
811,811,"ცნობილი
"
812,812,"საერთო რვეული
"
813,813,"რეტროსექსუალი
"
814,814,"აბელი
"
815,815,"ჰალსტუხის შეკვრის
"
816,816,"ციკლოპის
"
817,817,"ტელეფონის
"
818,818,"კბილის საჩიჩქნ ჩხირებზე
"
819,819,"საათის ისრებს
"
820,820,"[ბარაქ] ობამა
"
821,821,"ბოდიში მოიხადა
"
822,822,"დროის სარტყლების
"
823,823,"თეთრი კანის ფერმა
"
824,824,"ჩავაქრო ლამპარი (ჩავაქრო ჩირაღდანი)
"
825,825,"გილგამეში (გილ-კამეჩი)
"
826,826,"ალისა საოცრებათა ქვეყანაში
"
827,827,"რომის ლეგიონერი, რომას ლეგიონერი
"
828,828,"ZOM
"
829,829,"ჰიუ ლორი
"
830,830,"[იულიუს] კეისარი
"
831,831,"მუშკეტერები
"
832,832,"ბიბლია
"
833,833,"ზემო ზღვა - შავი ზღვა, ქვემო ზღვა - სპარსეთის ყურე
"
834,834,"არგენტინა და იამაიკა
"
835,835,"პორტუგალიური ენის ცოდნა
"
836,836,"@
"
837,837,"სტომატოლოგი (დანტისტი)
"
838,838,"სახელი (სახელწოდება)
"
839,839,"ბაზ ოლდრინი (ნილ არმსტრონგის შემდეგ მეორე ადამიანი მთვარეზე)
"
840,840,"[ლედი] ჰამილტონი
"
841,841,"სტრადივარიუსი
"
842,842,"სტუდია პიქსარი
"
843,843,"საქარე მინის საწმენდებს (დვორნიკებს)
"
844,844,"ხიდი „ოქროს კარიბჭე“ (Golden Gate Bridge)
"
845,845,"შუქნიშანი
"
846,846,"ექიმი დულიტლი
"
847,847,"დერვიში
"
848,848,"კბილსაჩიჩქნი (კბილის საჩიჩქნი)
"
849,849,"ექსტრემალი და ექსტრემისტი
"
850,850,"ელინგტონი
"
851,851,"ალისა
"
852,852,"(1) სისხლიანი მერი; (2) შავი ქვრივი
"
853,853,"ოპერეტა, ოპერა
"
854,854,"მონტაჟი
"
855,855,"ლარს ფონ ტრიერი
"
856,856,"კანოსა
"
857,857,"პოეზია
"
858,858,"მიწაზე დაშვება
"
859,859,"სპენსერი
"
860,860,"იაკობ და ვილჰელმ გრიმები (ძმები გრიმებიც ითვლება)
"
861,861,"საბურავებს
"
862,862,"ფინეგანის ქელეხი
"
863,863,"რიცხვები
"
864,864,"ლოკომოტივი
"
865,865,"ანა კურნიკოვა
"
866,866,"რომაული არდადეგები
"
867,867,"დანიილ ხარმსი
"
868,868,"ენიგმა
"
869,869,"ნაპოლეონის პროფილი (სილუეტი)
"
870,870,"აბდალი
"
871,871,"აღმოსავლეთის ექსპრესის
"
872,872,"წიგნის ჭიები
"
873,873,"Go West
"
874,874,"ამერიკული აქცენტი
"
875,875,"ინკუნაბულა
"
876,876,"სრინივასა რამანუჯანი
"
877,877,"კავკასიური ცარცის წრე
"
878,878,"გიგანტების მხრები
"
879,879,"უჯრა (უჯრედი)
"
880,880,"ჰორაციო ნელსონი
"
881,881,"Martina II
"
882,882,"დორიან გრეის პორტრეტი
"
883,883,"ფესი (ფესკა)
"
884,884,"სპოკი
"
885,885,"ტეხავს
"
886,886,"მელია, ყურძენი
"
887,887,"თეთრი საყელო
"
888,888,"ბუ
"
889,889,"კონტრასტების ქალაქი
"
890,890,"ლუდიტები
"
891,891,"სახლს, რომელიც ააშენა ჯეკმა
"
892,892,"ფუნქცია
"
893,893,"პატი
"
894,894,"iRobot
"
895,895,"სექსი, მუშაობა (ითვლება მხოლოდ ამ თანამიმდევრობით)
"
896,896,"შერბური
"
897,897,"თეთრი ბაირაღები
"
898,898,"არშავინი
"
899,899,"კარლ ფრიდრიხ გაუსი
"
900,900,"ნიუ-იორკი
"
901,901,"ბუენოს-აირესი
"
902,902,"ლისაჟუ
"
903,903,"ბერლინში
"
904,904,"ბასტერ კიტონი
"
905,905,"სანთებელა „ზიპო“
"
906,906,"თეთრი ლაქები
"
907,907,"ჩინგიზბურგერი
"
908,908,"ძაღლისთვის
"
909,909,"ჟერარ დეპარდიე
"
910,910,"თქვენს საფლავზე
"
911,911,"„მამაკაცები შავებში“ (Men in Black)
"
912,912,"ფანტაზია
"
913,913,"მათემატიკა
"
914,914,"ვუდრო უილსონი
"
915,915,"თუკი ლოიდ ჯორს დატოვებდა ანტარქტიდაზე, ანუ აღარ წამოიყვანდა უკან.
"
916,916,"შექმნილიყო ფონდი, რომელიც ყოველწლიურად გასცემდა პრემიებს.
"
917,917,"კენ კიზი
"
918,918,"მორგან ფრიმენი
"
919,919,"თვითმომსახურება
"
920,920,"მე ხომ ვერასოდეს ვარტყამ მიზანში - უპასუხა მსახიობმა
"
921,921,"საიდუმლო კუნძული
"
922,922,"აქილევსი
"
923,923,"ჯერი
"
924,924,"ექიმი ვატსონი
"
925,925,"„გაღმა ნაპირი“
"
926,926,"მენდელეევის პერიოდული სისტემა
"
927,927,"ჯიმი ჰენდრიქსი
"
928,928,"დეზერტირების ბაზრობა
"
929,929,"შავი ჭირი
"
930,930,"არაფრისმთქმელი სიტყვების
"
931,931,"ფულის საჭრელი მანქანა (მონეტის ფულის საჭრელი მანქანა)
"
932,932,"ცალკარა
"
933,933,"ლაზარე
"
934,934,"ბემბი
"
935,935,"მეფე ლომი
"
936,936,"გრინგო
"
937,937,"სასწორი.
"
938,938,"გვამების
"
939,939,"რუსთავი 2
"
940,940,"H5N1 (ფრინველის გრიპი)
"
941,941,"რომეო და ჯულიეტა
"
942,942,"მის მეორე ხელს.
"
943,943,"ტეტრისზე
"
944,944,"სათამაშო (პიერ რიშარით)
"
945,945,"კომუნიზმი, კაპიტალიზმი
"
946,946,"ბრინჯი
"
947,947,"Ada sees God
"
948,948,"X – ლურჯი ფერი, Y - წითელი ფერი (ითვლება აზრობრივად სწორი ყველა პასუხი)
"
949,949,"ტყუპები :)
"
950,950,"პიანინოს (ფორტეპიანოს)
"
951,951,"პენსილვანია და ტრანსილვანია
"
952,952,"სარა კონორი
"
953,953,"მირაჟიო
"
954,954,"ბოროტება
"
955,955,"ჯუნო (იუნონა)
"
956,956,"ჩოგბურთს თამაშობენ
"
957,957,"ივანე მიჩურინი
"
958,958,"კასანდრა
"
959,959,"რკინის კაცი (Iron Man)
"
960,960,"ქარონის ქრონიკები.
"
961,961,"ჯონთან სვიფტი.
"
962,962,"ფორმულა 1, მასა
"
963,963,"მყრალა (სკუნსი, სქანქი)
"
964,964,"ბორიელო
"
965,965,"დაბლმინთი.
"
966,966,"კოლტი
"
967,967,"ფარგო
"
968,968,"„თაიმსი“ (ბრიტანული გაზეთი)
"
969,969,"მუსიკალური ნოტები
"
970,970,"სარკე
"
971,971,"პოლ გოგენი
"
972,972,"მარგარეთ ტეტჩერი
"
973,973,"ფრანც-იოსების მიწა (რუსეთისაა)
"
974,974,"როდეო
"
975,975,"ბენჯამინ ბატონი
"
976,976,"პასტერნაკი
"
977,977,"სპარსეთის პრინცი (პერსიის პრინცი)
"
978,978,"დრაკონის კბილები
"
979,979,"გულივერი
"
980,980,"დალმაცია
"
981,981,"ტელესკოპი (ჭოგრიტი)
"
982,982,"საბუკმეკერო კანტორები (ტოტალიზატორები)
"
983,983,"ნაბუკო (ნავუხოდონოსორი)
"
984,984,"კასანდრა
"
985,985,"ვულკანები
"
986,986,"ინდიანა ჯონსი
"
987,987,"დრედნოუტი
"
988,988,"რომი
"
989,989,"შანელი
"
990,990,"არკადი გაიდარი
"
991,991,"ჯოჯოხეთისაკენ მიმავალი გზა კეთილი სურვილებით არის მოკირწყლული
"
992,992,"სტანისლავ ლემი
"
993,993,"უნგრული ენა
"
994,994,"სიცოცხლე, სიკვდილი
"
995,995,"მარშალ მაკლუენი (მაკლუჰანი)
"
996,996,"კლეფსიდრა
"
997,997,"თეთრი კვამლი
"
998,998,"მაკრატელი
"
999,999,"აბელი
"
1000,1000,"ქრომოსომებს
"
1001,1001,"ბაბილონი
"
1002,1002,"ფრონდა
"
1003,1003,"Big Bang
"
1004,1004,"ამერიკაში
"
1005,1005,"ნიჩაბი
"
1006,1006,"ალუბლის ბაღი
"
1007,1007,"Ford T
"
1008,1008,"Asus
"
1009,1009,"კაენი
"
1010,1010,"გოდო
"
1011,1011,"რივერდანსი
"
1012,1012,"Slow Food
"
1013,1013,"მკვდარი, ცოცხალი
"
1014,1014,"თორმეტი სკამი
"
1015,1015,"მალკოლმ X
"
1016,1016,"მაჟოტავრი
"
1017,1017,"დაბადება (შობა)
"
1018,1018,"თქვენო უდიდებულესობავ (Your Majesty)
"
1019,1019,"ნემსის ყუნწი, აქლემი
"
1020,1020,"აფრიკაანსზე
"
1021,1021,"პუშკინი
"
1022,1022,"კლაივ სტეიპლზ ლუისი
"
1023,1023,"სამოქალაქო ომის წინათგრძნობა
"
1024,1024,"ოპიუმი
"
1025,1025,"ნევარკი (ნიუარკი)
"
1026,1026,"ცხვირი (პროფილი)
"
1027,1027,"ულისე გრანტი
"
1028,1028,"ვახტანგ VI
"
1029,1029,"ჰაინრიხ ჰაინე
"
1030,1030,"ჟაკ-ივ კუსტო
"
1031,1031,"ტეტრისი
"
1032,1032,"განტევების ვაცი
"
1033,1033,"რუსული ბგერა Г
"
1034,1034,"შემოდგომით
"
1035,1035,"პატრიკ ზიუსკინდი
"
1036,1036,"ანარეკლი [სარკეში]
"
1037,1037,"ბულგარი - Bulgari
"
1038,1038,"ხმელი ფოთოლი
"
1039,1039,"ჰერბერტ უელსი
"
1040,1040,"პერუს დროშა
"
1041,1041,"http
"
1042,1042,"ფლინტი, ფლირტი.
"
1043,1043,"იუდას [ისკარიოტელის]
"
1044,1044,"მწვანე სათვალე
"
1045,1045,"სტივენ ჰოუკინგი
"
1046,1046,"დონ კინგი
"
1047,1047,"ოქროს რქა
"
1048,1048,"""კლასობანა""
"
1049,1049,"ფრედერიკ შოპენი
"
1050,1050,"ქარონი
"
1051,1051,"მოსკოვი.
"
1052,1052,"ამინდის პროგნოზი
"
1053,1053,"იანუსი
"
1054,1054,"[შაქრიანი] დიაბეტი
"
1055,1055,"Fedex
"
1056,1056,"პური, სანახაობა.
"
1057,1057,"ჰამელნში
"
1058,1058,"ბაბილონი
"
1059,1059,"შვეიცარიული დანა (ჩათვლა: ვიქტორინოქსი, ვენგერი).
"
1060,1060,"სლოვენია
"
1061,1061,"[ერნიო] რუბიკი
"
1062,1062,"სენდვიჩი
"
1063,1063,"იპოთეკა
"
1064,1064,"მეექვსე დღე
"
1065,1065,"ვუვუზელა
"
1066,1066,"ჰიპოკრატე
"
1067,1067,"თვალი
"
1068,1068,"fast food
"
1069,1069,"იქსი
"
1070,1070,"დედლაინს (Deadline)
"
1071,1071,"სადამ ჰუსეინი
"
1072,1072,"ოსტატი და მარგარიტა
"
1073,1073,"Hitler Kaput! (ჰიტლერ კაპუტ)
"
1074,1074,"ანტარქტიდა.
"
1075,1075,"მაფია
"
1076,1076,"...რომ ხელნაწერს იპოვიან.
"
1077,1077,"იეროგლიფი
"
1078,1078,"დარვინი
"
1079,1079,"ჯორჯ ლუკასი
"
1080,1080,"ფურცლის გადასაშლელად
"
1081,1081,"კატებს
"
1082,1082,"მენდელეევი.
"
1083,1083,"ჯენტლმენი, იღბალი. ფილმი - იღბლიანი ჯენტლმენები.
"
1084,1084,"ფუტკარზე
"
1085,1085,"„მეტრო-გოლდვინ-მაიერის“ ლომები
"
1086,1086,"იმპიჩმენტი
"
1087,1087,"”ჯანმრთელობისთვის სახიფათოა”
"
1088,1088,"ბურატინო
"
1089,1089,"Pixar (პიქსარი)
"
1090,1090,"ისლამის მიღება
"
1091,1091,"გერმანია და ბრაზილია
"
1092,1092,"თუკი მწოლიარე ხვრინავს
"
1093,1093,"ჰიტ ლეჯერი
"
1094,1094,"მახვილგონიერი იდალგო დონ კიხოტ ლამანჩელი
"
1095,1095,"ოლიმპიური თამაშები
"
1096,1096,"იაგუარი
"
1097,1097,"empty
"
1098,1098,"რომელიც მე ასევე არ წამიკითხავს!
"
1099,1099,"დეზების
"
1100,1100,"მიდასი
"
1101,1101,"შენც ბრუტუს! (Et tu, Brute)
"
1102,1102,"ასტრიდ ლინდგრენი
"
1103,1103,"ნიჩვრიტი (გადაჯვარედინებული თითები)
"
1104,1104,"ჩოგბურთს თამაშობდა (მიიღება ასევე ვარიანტი „ლაუნ ტენისი“)
"
1105,1105,"სიკვდილზე.
"
1106,1106,"მე გიჟი არ ვარ.
"
1107,1107,"ძილი
"
1108,1108,"მთვარე
"
1109,1109,"რათა სინათლე არ აერეკლა
"
1110,1110,"სიტყვა
"
1111,1111,"ინგლისური და ფრანგული
"
1112,1112,"პატივისცემის ღირსი კანონები
"
1113,1113,"32 - სულიანი ოჯახის შესაქმნელად
"
1114,1114,"ნილ არმსტრონგი
"
1115,1115,"Vae Victis
"
1116,1116,"ვენეცია
"
1117,1117,"დოსტოევსკი
"
1118,1118,"ბენუა მანდელბროტი
"
1119,1119,"ფრენსის კრიკი და ჯეიმს უოტსონი
"
1120,1120,"ვატერლოო
"
1121,1121,"ბიგ ბენი
"
1122,1122,"ელემენტი
"
1123,1123,"ახალი ცხოვრება
"
1124,1124,"ქვა, მაკრატელი, ქაღალდი
"
1125,1125,"Gay pride and prejudice
"
1126,1126,"დარვინი
"
1127,1127,"ალ გორი
"
1128,1128,"ვაზელინი
"
1129,1129,"FIAT
"
1130,1130,"ომეგა მამრი (ომეგა ძაღლი), Omega-male
"
1131,1131,"ანტონიო გაუდი, საგრადა ფამილია
"
1132,1132,"გუგულს
"
1133,1133,"პარასკევა? შაბათა!
"
1134,1134,"ოფიციალური უქმე დღეები (დღესასწაულები)
"
1135,1135,"რონალდ მაკდონალდი
"
1136,1136,"Quo Vadis
"
1137,1137,"სტადიონები სამხრ. აფრიკის რესპუბლიკაში
"
1138,1138,"მთვარე
"
1139,1139,"რეალიზმი, რომანტიზმი
"
1140,1140,"ტერმიტები
"
1141,1141,"00
"
1142,1142,"გინესი
"
1143,1143,"რუალ ამუნდსენი
"
1144,1144,"ფუტიქსი
"
1145,1145,"კაპიტან გრანტის შვილები
"
1146,1146,"სამხრეთ აფრიკის
"
1147,1147,"ძველი ახალი წელი
"
1148,1148,"პაულო (პავლე)
"
1149,1149,"ბასკია ბასკია
"
1150,1150,"აიზეკ აზიმოვი
"
1151,1151,"სპეის შატლი „ჩელინჯერი“
"
1152,1152,"კანზასი
"
1153,1153,"ჯეიმს კემერონი
"
1154,1154,"ვირის შარდი
"
1155,1155,"ო.ჰენრი
"
1156,1156,"შავი გედი
"
1157,1157,"ეწევა (თამბაქოს)
"
1158,1158,"ცვილის ფიგურა
"
1159,1159,"პიერლუიჯი კოლინა
"
1160,1160,"კელა (ფუტკარი, კრაზანა)
"
1161,1161,"იაპონური კროსვორდი
"
1162,1162,"I'll be back
"
1163,1163,"Cook
"
1164,1164,"ბრიუს ლი
"
1165,1165,"ჰიტლერი
"
1166,1166,"სექსით
"
1167,1167,"ვალებში
"
1168,1168,"მაკდონალდსი
"
1169,1169,"ბუხრის ანთება
"
1170,1170,"მარილისგან დამზადებული ფულის (ფულის დამზადების)
"
1171,1171,"ცოლად მოვიყვანე
"
1172,1172,"უილიამ ფოლკნერი
"
1173,1173,"მანამდე ხომ ვიღაცამ შექმნა ეს ქაოსი?
"
1174,1174,"ხარაკირი (სეპუკუ)
"
1175,1175,"პირველი -  ქუჩები, რომლებსაც მამაკაცების სახელები აქვთ, მეორე - ქუჩები, რომლებსაც ქალების სახელები აქვთ.
"
1176,1176,"ფაშისტი
"
1177,1177,"ბელგია
"
1178,1178,"ჰაუსი და უილსონი
"
1179,1179,"ოსტატი და მარგარიტა (მიხაილ ბულგაკოვის)
"
1180,1180,"სალვადორ დალი.
"
1181,1181,"კალენდრის.
"
1182,1182,"ჰიროსიმა და ნაგასაგი
"
1183,1183,"ჩაის პაკეტებზე
"
1184,1184,"ჯონ დალტონი.
"
1185,1185,"ფრჩხილების კვნეტაზე
"
1186,1186,"მუჰამედ  ალი
"
1187,1187,"turkey
"
1188,1188,"ნეპტუნი
"
1189,1189,"სუფლიორი.
"
1190,1190,"მედუზა გორგონა
"
1191,1191,"პეკმენი
"
1192,1192,"ჩარლი ჩაპლინი
"
1193,1193,"სპამი
"
1194,1194,"დათა თუთაშხია
"
1195,1195,"ფუჯიფილმი
"
1196,1196,"თორმეტი სკამი
"
1197,1197,"ქააბა
"
1198,1198,"მკვდარი სულები
"
1199,1199,"ვერდი
"
1200,1200,"უგლიჩი
"
1201,1201,"ალექსანდრე დიუმა მამა
"
1202,1202,"ნეიზვესტნი (ერნსტ) („უცნობი“-ც ითვლება)
"
1203,1203,"▶ ▶
"
1204,1204,"ზარი
"
1205,1205,"Houston, we have a problem (ჰიუსტონ, პრობლემაა).
"
1206,1206,"კოტე ყუბანეიშვილს
"
1207,1207,"პოულ პოზიცია
"
1208,1208,"მსხვილი შრიფტი
"
1209,1209,"მონოპოლია
"
1210,1210,"სუფლიორი
"
1211,1211,"აირწინაღი
"
1212,1212,"რენდელ პატრიკ მაკმერფი
"
1213,1213,"მჭადი
"
1214,1214,"ჰეთ-თრიკი
"
1215,1215,"როზეტა (რაშიდი)
"
1216,1216,"ნიკოლაი კოპერნიკი
"
1217,1217,"ფუგუ
"
1218,1218,"და ვინჩის კოდი
"
1219,1219,"ქვიშის საათი
"
1220,1220,"MP3
"
1221,1221,"მზესუმზირები
"
1222,1222,"ნემსი
"
1223,1223,"კოლიზეუმი
"
1224,1224,"სსსრ (СССР)
"
1225,1225,"ელემენტარული ლაწირაკები
"
1226,1226,"აბრაამ ლინკოლნი
"
1227,1227,"მონეტა
"
1228,1228,"კლავიატურა უნდა გადართოს რუსულიდან ინგლისურზე.
"
1229,1229,"Merry Christmas!
"
1230,1230,"Pringles
"
1231,1231,"ПроЛЕтарии всех страН, соедИНяйтесь!
"
1232,1232,"42 195 მეტრი
"
1233,1233,"ალაგებდა დომინოს ქვებს.
"
1234,1234,"სტარტის აღება, სტარტი
"
1235,1235,"HTML,  ჰიპერტექსტური აღწერის ენა, HyperText Markup Language, ვებ–გვერდების შესაქმნელი ენა. (მიიღება ნებისმიერი პასუხი).
"
1236,1236,"ღვინის ეტიკეტის.
"
1237,1237,"(ორიგინალურ) SMS-ებს.
"
1238,1238,"მტაცებლის (ან სხვა საშიშროების) მოახლოებას ატყობინებს.
"
1239,1239,"ენერგიის შენახვის/მუდმივობის კანონი.
"
1240,1240,"პუ ი
"
1241,1241,"სოჰო
"
1242,1242,"სპილო
"
1243,1243,"7 ივნისი  (1,010,011,010 = 666)
"
1244,1244,"მიიღო ისლამი
"
1245,1245,"А в остальном, прекрасная маркиза...
"
1246,1246,"ფერნანდო (ერნანდო, ფერნან, ერნან) კორტესი
"
1247,1247,"„მუსიკის ჰანგები“
"
1248,1248,"მარია ტერეზია (ავსტრია), მარკიზა პომპადური (საფრანგეთი) და ელიზავეტა პეტროვნა (რუსეთი)
"
1249,1249,"ერნესტ ჰემინგუეის ცოლობაზე
"
1250,1250,"პროკურატორი (ბულგაკოვი) და პრეფექტი (ეწერა ტაბულაზე)
"
1251,1251,"2005 წელს (კონკლავი)
"
1252,1252,"საფოსტო მარკა
"
1253,1253,"უილ სმიტი
"
1254,1254,"ალ პაჩინო
"
1255,1255,"იანვარისა
"
1256,1256,"ჯეიმსი (ჰარი ჯეიმს პოტერი).
"
1257,1257,"სიჩუმე, დუმილი
"
1258,1258,"“სტად დე ფრანსი”, სენ–დენი
"
1259,1259,"სინამდვილეში ის ქალი იყო მარგარეთ ენნ ბალკლი
"
1260,1260,"ბრაზილია (პროდუქტი - ყავა)
"
1261,1261,"დარტანიანი
"
1262,1262,"პოდიუმი
"
1263,1263,"ზურგქარის (უბრალოდ ქარიც ითვლება)
"
1264,1264,"მამლის ყივილი, მას შემდეგ რაც სამჯერ უარყო ქრისტე
"
1265,1265,"ბუმერანგი
"
1266,1266,"„What a Wonderful World“
"
1267,1267,"პანდორა
"
1268,1268,"წმინდა ნინოს და წმინდა ანდრიას ჯვრები
"
1269,1269,"ედგარ ალან პოს
"
1270,1270,"(რიო დე) ლა–პლატა
"
1271,1271,"(შურდულის) ქვების
"
1272,1272,"იერუსალიმი
"
1273,1273,"ათ თუ არა, რომ არ არსებობს გადაუჭრელი პრობლემა, მაგრამ არსებობს არასაკმარისი თანხა?
"
1274,1274,"ტროას ომის ხანგრძლივობა
"
1275,1275,"ზარი
"
1276,1276,"კოლიზეუმი
"
1277,1277,"ვლად ცეპეში (დრაკულა)
"
1278,1278,"ლეონიდ გაიდაი
"
1279,1279,"პეკინი
"
1280,1280,"მენდელეევი
"
1281,1281,"სელენი
"
1282,1282,"ჟურნალი „შპიგელი“
"
1283,1283,"ბუდა, ბუსი(დო)
"
1284,1284,"მიშლენი
"
1285,1285,"ლოტოსი (ეგვიპტური ლოტოსი)
"
1286,1286,"სპილენძი
"
1287,1287,"ჯონ ლენონი
"
1288,1288,"ჩოგბურთი
"
1289,1289,"ბოდრუმი
"
1290,1290,"ვოზნიაკი და ჯობსი
"
1291,1291,"ლუზიადები
"
1292,1292,"მერკური
"
1293,1293,"ონსაც აუფრენ მუზებს,
"
1294,1294,"Smoke on the Water
"
1295,1295,"ბერთოლდ შვარცი, ალფრედ ნობელი
"
1296,1296,"Kill Bill
"
1297,1297,"ტელეპათია და ტელეპორტაცია
"
1298,1298,"ესე ამბავი სპარსული
"
1299,1299,"მიგდებული ბავშვი (პოდკიდიშ)
"
1300,1300,"ავსტრალიის
"
1301,1301,"ვეშაპის ქონით
"
1302,1302,"მაინ რიდი
"
1303,1303,"დრეზდენი
"
1304,1304,"ტროას ცხენი (ტროიანი)
"
1305,1305,"ავტომანქანები
"
1306,1306,"აშშ–ს დამოუკიდებლობის დეკლარაციაზე
"
1307,1307,"არგენტინა
"
1308,1308,"უმბერტო ეკო
"
1309,1309,"„მფრინავი ჰოლანდიელი“
"
1310,1310,"მამაკაცის ყველა როლს თამაშობდნენ ქალები
"
1311,1311,"ბაი–ბაი, დუბაი! (გუდბაი, დუბაი!)
"
1312,1312,"ირენ ადლერი
"
1313,1313,"ქაღალდს
"
1314,1314,"ლუქსემბურგი
"
1315,1315,"ტამპლიერები
"
1316,1316,"Purposes
"
1317,1317,"ბარონი მიუნჰგაუზენი
"
1318,1318,"გალიუნებზე
"
1319,1319,"4+2+4
"
1320,1320,"ნიკოლო მაკიაველი
"
1321,1321,"გრიგალებს (ტაიფუნი)
"
1322,1322,"ხარი
"
1323,1323,"მობილური ტელეფონით
"
1324,1324,"ბურატინო
"
1325,1325,"მაცივარი
"
1326,1326,"ავჭალა
"
1327,1327,"წმინდა პატრიკი
"
1328,1328,"N2O
"
1329,1329,"ყულაბა
"
1330,1330,"ადოლფ დასლერი
"
1331,1331,"დიანა ღურწკაია
"
1332,1332,"Happy End (Ending)
"
1333,1333,"აშშ–ს არმია
"
1334,1334,"ჯორჯ ჰარისონი
"
1335,1335,"ბრაზილიას
"
1336,1336,"1986
"
1337,1337,"ალფა, ბეტა და გამა
"
1338,1338,"პარმეზანი
"
1339,1339,"სტივენ კინგი
"
1340,1340,"ბერნჰარდ ვერბერი
"
1341,1341,"უძრავი ქონება
"
1342,1342,"ჰერმან მელვილი
"
1343,1343,"ლა–როშელი
"
1344,1344,"გეი
"
1345,1345,"ჟან რენო - „ლეონი“
"
1346,1346,"აბებე ბიკილა
"
1347,1347,"პატიოსანი პოლიტიკოსი
"
1348,1348,"to do, to be, to go
"
1349,1349,"ნუუკი (გოთხობი)
"
1350,1350,"ქუენტინ ტარანტინოს: „მოკალი ბილი“ (უილიამ უოლესი, უილიამ მაკ–კინლი)
"
1351,1351,"აზკაბანი
"
1352,1352,"ვარაზი
"
1353,1353,"გორან ბრეგოვიჩი
"
1354,1354,"Great Firewall of China (""დიდი ჩინური ფაირვოლი"")
"
1355,1355,"ლი ჰარვი ოსვალდი
"
1356,1356,"იმიტომ, რომ ვუდი ალენის ნამდვილი სახელი და გვარი არაის ალენ სტიუარტ კენიგსბერგი; ადრე კალინინგრადს კენიგსბერგი ერქვა
"
1357,1357,"ფარიკაობა
"
1358,1358,"„სკორპიონზი“
"
